Formatted Date,Summary,Precip Type,Temperature (C),Apparent Temperature (C),Humidity,Wind Speed (km/h),Wind Bearing (degrees),Visibility (km),Loud Cover,Pressure (millibars),Daily Summary
2009-01-15 19:00:00.000 +0100,Foggy,0,0.0,-2.894444444444445,0.93,8.5652,217.0,2.8175000000000003,0.0,1023.0,Foggy starting overnight continuing until night.
2009-01-15 20:00:00.000 +0100,Foggy,0,0.0,-2.7333333333333343,0.92,8.05,230.0,2.5760000000000005,0.0,1023.0,Foggy starting overnight continuing until night.
2009-01-15 21:00:00.000 +0100,Foggy,0,0.0,-2.177777777777779,0.92,6.44,240.0,2.5760000000000005,0.0,1023.3,Foggy starting overnight continuing until night.
2009-01-15 22:00:00.000 +0100,Foggy,0,0.0,-2.4277777777777785,0.93,7.1162,217.0,2.6726,0.0,1023.7,Foggy starting overnight continuing until night.
2009-01-15 23:00:00.000 +0100,Foggy,0,0.0,-3.611111111111111,0.92,11.27,220.0,1.932,0.0,1023.6,Foggy starting overnight continuing until night.
2009-01-16 00:00:00.000 +0100,Foggy,0,-0.5555555555555556,-2.822222222222221,0.96,6.44,230.0,1.932,0.0,1023.6,Foggy starting in the afternoon.
2009-01-16 02:00:00.000 +0100,Foggy,0,-0.5555555555555556,-2.822222222222221,0.92,6.44,240.0,2.5760000000000005,0.0,1023.2,Foggy starting in the afternoon.
2009-01-16 03:00:00.000 +0100,Foggy,0,-1.1111111111111112,-3.4611111111111112,0.96,6.44,210.0,1.932,0.0,1023.4,Foggy starting in the afternoon.
2009-01-16 04:00:00.000 +0100,Foggy,0,-1.2166666666666677,-5.044444444444443,0.93,11.1412,223.0,1.61,0.0,1023.2,Foggy starting in the afternoon.
2009-01-16 05:00:00.000 +0100,Foggy,0,-1.1111111111111112,-1.1111111111111112,0.92,3.22,230.0,1.7710000000000004,0.0,1023.4,Foggy starting in the afternoon.
2009-01-16 06:00:00.000 +0100,Foggy,0,-1.1111111111111112,-1.1111111111111112,0.92,4.83,260.0,2.254,0.0,1023.2,Foggy starting in the afternoon.
2009-01-16 07:00:00.000 +0100,Foggy,0,-0.2055555555555561,-1.9444444444444444,0.87,5.2969,270.0,2.5760000000000005,0.0,1023.57,Foggy starting in the afternoon.
2009-01-16 16:00:00.000 +0100,Foggy,1,1.183333333333335,-1.3222222222222215,0.86,7.969500000000001,353.0,3.0268,0.0,1024.49,Foggy starting in the afternoon.
2009-01-16 17:00:00.000 +0100,Foggy,0,0.0,-2.7333333333333343,0.92,8.05,0.0,1.932,0.0,1025.2,Foggy starting in the afternoon.
2009-01-16 18:00:00.000 +0100,Foggy,0,0.0,-2.7333333333333343,0.92,8.05,10.0,3.059,0.0,1025.6,Foggy starting in the afternoon.
2009-01-16 19:00:00.000 +0100,Foggy,1,0.0888888888888869,-2.438888888888889,0.99,7.438200000000001,306.0,2.5760000000000005,0.0,1026.13,Foggy starting in the afternoon.
2009-01-16 20:00:00.000 +0100,Foggy,0,0.0,0.0,0.92,4.83,240.0,2.5760000000000005,0.0,1026.2,Foggy starting in the afternoon.
2009-01-16 21:00:00.000 +0100,Foggy,0,0.0,0.0,0.96,3.22,250.0,2.5760000000000005,0.0,1026.5,Foggy starting in the afternoon.
2009-01-16 22:00:00.000 +0100,Foggy,1,0.0500000000000019,-3.766666666666668,0.96,12.2199,26.0,1.932,0.0,1027.18,Foggy starting in the afternoon.
2009-01-16 23:00:00.000 +0100,Foggy,0,-0.5555555555555556,-2.822222222222221,0.96,6.44,310.0,1.2880000000000005,0.0,1027.5,Foggy starting in the afternoon.
2009-01-17 00:00:00.000 +0100,Foggy,0,0.0,0.0,0.96,3.22,20.0,1.932,0.0,1027.5,Mostly cloudy throughout the day.
2009-01-17 22:00:00.000 +0100,Foggy,0,-1.7555555555555555,-4.444444444444445,0.89,7.0518,228.0,2.8014,0.0,1025.78,Mostly cloudy throughout the day.
2009-01-18 02:00:00.000 +0100,Foggy,0,-2.7777777777777777,-6.961111111111112,0.96,11.27,210.0,0.6440000000000001,0.0,1024.6,Foggy starting overnight continuing until evening.
2009-01-18 03:00:00.000 +0100,Foggy,0,-2.7777777777777777,-7.716666666666667,0.96,14.49,210.0,0.322,0.0,1024.7,Foggy starting overnight continuing until evening.
2009-01-18 04:00:00.000 +0100,Foggy,0,-2.76111111111111,-7.649999999999999,0.96,14.296800000000005,200.0,0.322,0.0,1024.08,Foggy starting overnight continuing until evening.
2009-01-18 05:00:00.000 +0100,Foggy,0,-2.7777777777777777,-6.961111111111112,1.0,11.27,200.0,0.161,0.0,1023.5,Foggy starting overnight continuing until evening.
2009-01-18 06:00:00.000 +0100,Foggy,0,-2.7777777777777777,-6.961111111111112,1.0,11.27,200.0,0.322,0.0,1023.1,Foggy starting overnight continuing until evening.
2009-01-18 07:00:00.000 +0100,Foggy,0,-2.311111111111112,-7.150000000000001,0.96,14.5544,191.0,0.1932,0.0,1022.86,Foggy starting overnight continuing until evening.
2009-01-18 08:00:00.000 +0100,Foggy,0,-2.2222222222222223,-6.683333333333334,1.0,12.88,210.0,0.161,0.0,1022.4,Foggy starting overnight continuing until evening.
2009-01-18 09:00:00.000 +0100,Foggy,0,-2.2222222222222223,-6.683333333333334,1.0,12.88,190.0,0.322,0.0,1022.4,Foggy starting overnight continuing until evening.
2009-01-18 10:00:00.000 +0100,Foggy,0,-2.344444444444444,-6.8277777777777775,0.99,12.88,187.0,0.2898,0.0,1021.89,Foggy starting overnight continuing until evening.
2009-01-18 11:00:00.000 +0100,Foggy,0,-2.2222222222222223,-7.033333333333333,1.0,14.49,190.0,0.483,0.0,1021.0,Foggy starting overnight continuing until evening.
2009-01-18 12:00:00.000 +0100,Foggy,0,-2.2222222222222223,-6.288888888888889,1.0,11.27,170.0,0.805,0.0,1020.2,Foggy starting overnight continuing until evening.
2009-01-18 13:00:00.000 +0100,Foggy,0,-2.1333333333333333,-6.111111111111111,1.0,10.980200000000002,161.0,0.8855000000000002,0.0,1019.33,Foggy starting overnight continuing until evening.
2009-01-18 14:00:00.000 +0100,Foggy,0,-1.1111111111111112,-5.666666666666667,1.0,14.49,180.0,1.2880000000000005,0.0,1018.2,Foggy starting overnight continuing until evening.
2009-01-18 15:00:00.000 +0100,Foggy,0,-1.1111111111111112,-4.949999999999999,1.0,11.27,170.0,1.7710000000000004,0.0,1017.2,Foggy starting overnight continuing until evening.
2009-01-18 16:00:00.000 +0100,Foggy,0,-0.9555555555555548,-5.122222222222222,0.99,12.799500000000002,168.0,1.7066,0.0,1016.54,Foggy starting overnight continuing until evening.
2009-01-18 17:00:00.000 +0100,Foggy,0,0.0,-3.972222222222221,1.0,12.88,170.0,1.932,0.0,1015.7,Foggy starting overnight continuing until evening.
2009-01-18 18:00:00.000 +0100,Foggy,0,0.0,-4.299999999999999,0.92,14.49,160.0,3.059,0.0,1014.7,Foggy starting overnight continuing until evening.
2009-01-20 17:00:00.000 +0100,Foggy,1,7.777777777777778,4.844444444444444,0.83,17.71,150.0,1.932,0.0,1006.8,Mostly cloudy until evening.
2009-01-20 22:00:00.000 +0100,Clear,1,5.466666666666669,1.93888888888889,0.77,17.871000000000002,150.0,15.150100000000002,0.0,1008.34,Mostly cloudy until evening.
2009-01-20 23:00:00.000 +0100,Clear,1,5.0,1.377777777777776,0.79,17.71,150.0,16.1,0.0,1008.5,Mostly cloudy until evening.
2009-01-21 03:00:00.000 +0100,Clear,1,5.0,0.9722222222222222,0.79,20.93,150.0,16.1,0.0,1008.3,Mostly cloudy until night.
2009-01-21 04:00:00.000 +0100,Clear,1,3.455555555555555,-0.5222222222222229,0.85,17.4846,149.0,15.150100000000002,0.0,1008.18,Mostly cloudy until night.
2009-01-22 12:00:00.000 +0100,Foggy,1,7.222222222222222,4.822222222222222,0.93,12.88,280.0,3.059,0.0,1007.0,Mostly cloudy throughout the day.
2009-01-23 01:00:00.000 +0100,Foggy,1,3.3500000000000005,0.8888888888888897,1.0,9.2253,345.0,0.3059,0.0,991.44,Foggy starting overnight continuing until night.
2009-01-23 02:00:00.000 +0100,Foggy,1,3.333333333333333,0.4055555555555538,0.96,11.27,30.0,3.059,0.0,1003.7,Foggy starting overnight continuing until night.
2009-01-23 03:00:00.000 +0100,Foggy,1,3.333333333333333,0.4055555555555538,0.96,11.27,20.0,3.059,0.0,1002.9,Foggy starting overnight continuing until night.
2009-01-23 04:00:00.000 +0100,Foggy,1,3.3999999999999986,0.56111111111111,0.96,10.9319,20.0,3.0751,0.0,1002.26,Foggy starting overnight continuing until night.
2009-01-23 05:00:00.000 +0100,Foggy,1,2.7777777777777777,-0.5944444444444446,0.96,12.88,30.0,3.059,0.0,1001.5,Foggy starting overnight continuing until night.
2009-01-23 06:00:00.000 +0100,Foggy,1,2.7777777777777777,0.5277777777777793,0.96,8.05,10.0,3.059,0.0,1001.1,Foggy starting overnight continuing until night.
2009-01-23 07:00:00.000 +0100,Foggy,1,2.933333333333334,-0.038888888888889,0.96,11.0929,19.0,2.1252000000000004,0.0,1000.93,Foggy starting overnight continuing until night.
2009-01-23 08:00:00.000 +0100,Foggy,1,2.7777777777777777,-0.2666666666666669,0.96,11.27,30.0,2.5760000000000005,0.0,1000.4,Foggy starting overnight continuing until night.
2009-01-23 09:00:00.000 +0100,Foggy,1,2.7777777777777777,0.1055555555555542,0.96,9.66,20.0,3.059,0.0,999.7,Foggy starting overnight continuing until night.
2009-01-23 10:00:00.000 +0100,Foggy,1,3.872222222222222,2.794444444444445,0.9,5.055400000000001,358.0,3.1395,0.0,998.82,Foggy starting overnight continuing until night.
2009-01-23 13:00:00.000 +0100,Foggy,1,5.0,5.0,0.94,1.6583,352.0,3.2039,0.0,995.87,Foggy starting overnight continuing until night.
2009-01-23 15:00:00.000 +0100,Foggy,1,6.111111111111111,6.111111111111111,0.86,3.22,250.0,3.059,0.0,993.6,Foggy starting overnight continuing until night.
2009-01-23 16:00:00.000 +0100,Foggy,1,4.949999999999998,3.199999999999999,0.93,7.5992,215.0,2.2379,0.0,993.76,Foggy starting overnight continuing until night.
2009-01-23 17:00:00.000 +0100,Foggy,1,5.0,3.138888888888888,0.93,8.05,220.0,2.5760000000000005,0.0,993.2,Foggy starting overnight continuing until night.
2009-01-23 18:00:00.000 +0100,Foggy,1,3.888888888888889,1.833333333333332,1.0,8.05,170.0,1.932,0.0,992.7,Foggy starting overnight continuing until night.
2009-01-23 19:00:00.000 +0100,Foggy,1,3.8555555555555534,1.900000000000001,0.92,7.6636,169.0,1.7066,0.0,991.8,Foggy starting overnight continuing until night.
2009-01-23 20:00:00.000 +0100,Foggy,1,3.888888888888889,1.833333333333332,0.92,8.05,170.0,1.932,0.0,990.8,Foggy starting overnight continuing until night.
2009-01-23 21:00:00.000 +0100,Foggy,1,3.888888888888889,2.311111111111109,0.96,6.44,180.0,1.932,0.0,990.0,Foggy starting overnight continuing until night.
2009-01-23 22:00:00.000 +0100,Foggy,1,3.766666666666668,2.205555555555555,0.96,6.3434,192.0,1.5134,0.0,989.52,Foggy starting overnight continuing until night.
2009-01-23 23:00:00.000 +0100,Foggy,1,3.333333333333333,1.6722222222222212,1.0,6.44,160.0,0.483,0.0,988.8,Foggy starting overnight continuing until night.
2009-01-24 00:00:00.000 +0100,Foggy,1,3.333333333333333,1.6722222222222212,1.0,6.44,260.0,0.322,0.0,989.5,Foggy overnight.
2009-01-24 01:00:00.000 +0100,Foggy,0,-0.3666666666666667,-2.294444444444444,1.0,5.6833,343.0,0.161,0.0,995.11,Foggy overnight.
2009-01-24 02:00:00.000 +0100,Foggy,1,3.333333333333333,3.333333333333333,1.0,3.22,270.0,0.483,0.0,989.1,Foggy overnight.
2009-01-24 03:00:00.000 +0100,Foggy,1,3.333333333333333,-0.7055555555555553,0.96,17.71,290.0,3.059,0.0,989.2,Foggy overnight.
2009-01-24 07:00:00.000 +0100,Foggy,1,2.1000000000000005,-1.0777777777777784,1.0,11.27,216.0,3.2039,0.0,990.52,Foggy overnight.
2009-01-24 08:00:00.000 +0100,Foggy,1,2.2222222222222223,-0.127777777777778,1.0,8.05,230.0,3.059,0.0,990.6,Foggy overnight.
2009-01-24 20:00:00.000 +0100,Clear,1,1.1111111111111112,-1.8833333333333335,1.0,9.66,140.0,4.9910000000000005,0.0,994.7,Foggy overnight.
2009-01-24 21:00:00.000 +0100,Foggy,1,1.1111111111111112,1.1111111111111112,0.96,3.22,110.0,3.059,0.0,994.6,Foggy overnight.
2009-01-24 22:00:00.000 +0100,Foggy,1,0.6222222222222208,0.6222222222222208,0.99,3.1717,129.0,1.0304,0.0,995.07,Foggy overnight.
2009-01-24 23:00:00.000 +0100,Foggy,0,0.0,0.0,1.0,3.22,160.0,0.161,0.0,995.3,Foggy overnight.
2009-01-25 00:00:00.000 +0100,Foggy,0,-0.5555555555555556,-0.5555555555555556,0.96,3.22,80.0,0.161,0.0,995.7,Foggy starting overnight continuing until afternoon.
2009-01-25 02:00:00.000 +0100,Foggy,0,-1.1111111111111112,-3.4611111111111112,0.96,6.44,10.0,0.161,0.0,996.2,Foggy starting overnight continuing until afternoon.
2009-01-25 03:00:00.000 +0100,Foggy,0,-1.1111111111111112,-1.1111111111111112,0.96,3.22,0.0,0.161,0.0,996.7,Foggy starting overnight continuing until afternoon.
2009-01-25 04:00:00.000 +0100,Foggy,0,-1.1444444444444437,-4.78888888888889,1.0,10.465,29.0,0.2737,0.0,996.92,Foggy starting overnight continuing until afternoon.
2009-01-25 05:00:00.000 +0100,Foggy,0,-2.2222222222222223,-5.8500000000000005,1.0,9.66,30.0,0.161,0.0,997.2,Foggy starting overnight continuing until afternoon.
2009-01-25 06:00:00.000 +0100,Foggy,0,-2.2222222222222223,-2.2222222222222223,1.0,4.83,20.0,0.161,0.0,997.4,Foggy starting overnight continuing until afternoon.
2009-01-25 07:00:00.000 +0100,Foggy,0,-0.9555555555555548,-5.01111111111111,0.99,12.3165,38.0,0.3542,0.0,998.2,Foggy starting overnight continuing until afternoon.
2009-01-25 08:00:00.000 +0100,Foggy,0,-1.1111111111111112,-6.761111111111112,1.0,20.93,40.0,0.161,0.0,998.4,Foggy starting overnight continuing until afternoon.
2009-01-25 09:00:00.000 +0100,Foggy,0,0.0,-3.972222222222221,1.0,12.88,20.0,0.161,0.0,998.5,Foggy starting overnight continuing until afternoon.
2009-01-25 10:00:00.000 +0100,Foggy,1,0.1055555555555542,-4.722222222222222,1.0,17.6134,0.0,0.3542,0.0,999.76,Foggy starting overnight continuing until afternoon.
2009-01-25 11:00:00.000 +0100,Foggy,1,1.1111111111111112,-3.95,0.0,20.93,350.0,0.161,0.0,1000.1,Foggy starting overnight continuing until afternoon.
2009-01-25 12:00:00.000 +0100,Foggy,1,2.2222222222222223,-2.7444444444444454,1.0,22.540000000000003,10.0,2.5760000000000005,0.0,999.1,Foggy starting overnight continuing until afternoon.
2009-01-26 01:00:00.000 +0100,Foggy,1,1.405555555555556,1.405555555555556,0.99,4.524100000000001,100.0,2.415,0.0,1008.05,Foggy starting in the evening.
2009-01-26 18:00:00.000 +0100,Clear,1,2.2222222222222223,2.2222222222222223,0.92,3.22,130.0,6.118,0.0,1007.5,Foggy starting in the evening.
2009-01-26 19:00:00.000 +0100,Foggy,1,1.25,1.25,0.92,2.0930000000000004,156.0,2.1413,0.0,1007.96,Foggy starting in the evening.
2009-01-26 20:00:00.000 +0100,Foggy,0,-1.1111111111111112,-1.1111111111111112,1.0,0.0,0.0,0.483,0.0,1008.1,Foggy starting in the evening.
2009-01-26 21:00:00.000 +0100,Foggy,0,-1.1111111111111112,-1.1111111111111112,1.0,3.22,140.0,0.322,0.0,1008.8,Foggy starting in the evening.
2009-01-26 22:00:00.000 +0100,Foggy,0,-0.383333333333334,-0.383333333333334,0.99,3.4293,75.0,0.7567,0.0,1009.18,Foggy starting in the evening.
2009-01-26 23:00:00.000 +0100,Foggy,0,-1.6666666666666667,-1.6666666666666667,0.96,3.22,100.0,0.805,0.0,1009.1,Foggy starting in the evening.
2009-01-27 00:00:00.000 +0100,Foggy,0,-1.6666666666666667,-4.105555555555556,1.0,6.44,110.0,1.2880000000000005,0.0,1009.3,Foggy in the morning.
2009-01-27 02:00:00.000 +0100,Foggy,1,2.2222222222222223,0.3888888888888904,0.96,6.44,110.0,1.932,0.0,1009.2,Foggy in the morning.
2009-01-27 03:00:00.000 +0100,Foggy,1,2.2222222222222223,-0.9333333333333332,0.96,11.27,80.0,2.5760000000000005,0.0,1008.9,Foggy in the morning.
2009-01-27 07:00:00.000 +0100,Foggy,1,2.133333333333335,-2.111111111111112,1.0,17.1304,68.0,0.7406,0.0,1008.89,Foggy in the morning.
2009-01-27 08:00:00.000 +0100,Foggy,1,2.2222222222222223,-1.5666666666666669,1.0,14.49,50.0,1.7710000000000004,0.0,1008.2,Foggy in the morning.
2009-01-27 09:00:00.000 +0100,Foggy,1,2.2222222222222223,-1.8444444444444448,1.0,16.1,60.0,3.059,0.0,1008.2,Foggy in the morning.
2009-01-28 07:00:00.000 +0100,Foggy,1,4.061111111111113,1.0388888888888874,0.99,12.525800000000002,41.0,3.0751,0.0,1006.02,Foggy in the morning.
2009-01-28 08:00:00.000 +0100,Foggy,1,3.888888888888889,0.7611111111111097,1.0,12.88,30.0,3.059,0.0,1006.6,Foggy in the morning.
2009-01-03 01:00:00.000 +0100,Clear,0,-10.072222222222225,-10.072222222222225,0.87,3.3649,262.0,4.1377,0.0,1025.49,Foggy in the morning.
2009-01-03 02:00:00.000 +0100,Clear,0,-6.111111111111111,-6.111111111111111,0.88,3.22,200.0,6.118,0.0,1027.4,Foggy in the morning.
2009-01-03 08:00:00.000 +0100,Foggy,0,-5.0,-5.0,0.84,3.22,220.0,3.059,0.0,1028.5,Foggy in the morning.
2009-01-03 09:00:00.000 +0100,Foggy,0,-5.0,-5.0,0.84,4.83,70.0,3.059,0.0,1028.7,Foggy in the morning.
2009-01-03 10:00:00.000 +0100,Clear,0,-3.838888888888889,-5.855555555555555,0.85,4.8783,127.0,4.588500000000001,0.0,1029.26,Foggy in the morning.
2009-01-03 11:00:00.000 +0100,Clear,0,-2.7777777777777777,-2.7777777777777777,0.71,1.61,80.0,6.118,0.0,1029.2,Foggy in the morning.
2009-01-03 21:00:00.000 +0100,Clear,0,-7.777777777777778,-11.161111111111111,0.88,6.44,110.0,6.118,0.0,1026.4,Foggy in the morning.
2009-01-03 22:00:00.000 +0100,Clear,0,-8.4,-11.655555555555557,0.92,5.9892,114.0,4.588500000000001,0.0,1026.19,Foggy in the morning.
2009-01-03 23:00:00.000 +0100,Clear,0,-8.333333333333334,-8.333333333333334,0.92,3.22,140.0,4.025,0.0,1026.0,Foggy in the morning.
2009-01-04 00:00:00.000 +0100,Foggy,0,-10.0,-10.0,0.88,3.22,210.0,3.059,0.0,1025.7,Foggy starting overnight continuing until afternoon.
2009-01-04 02:00:00.000 +0100,Foggy,0,-11.11111111111111,-11.11111111111111,0.87,3.22,290.0,2.5760000000000005,0.0,1024.7,Foggy starting overnight continuing until afternoon.
2009-01-04 03:00:00.000 +0100,Foggy,0,-11.666666666666666,-11.666666666666666,0.87,3.22,160.0,1.61,0.0,1024.3,Foggy starting overnight continuing until afternoon.
2009-01-04 04:00:00.000 +0100,Foggy,0,-9.983333333333333,-13.711111111111112,0.89,6.44,0.0,2.0125,0.0,1023.64,Foggy starting overnight continuing until afternoon.
2009-01-04 05:00:00.000 +0100,Foggy,0,-10.0,-10.0,0.92,0.0,0.0,1.932,0.0,1023.1,Foggy starting overnight continuing until afternoon.
2009-01-04 06:00:00.000 +0100,Foggy,0,-11.11111111111111,-11.11111111111111,0.91,4.83,170.0,2.5760000000000005,0.0,1022.9,Foggy starting overnight continuing until afternoon.
2009-01-04 07:00:00.000 +0100,Foggy,0,-12.05,-12.05,0.88,0.4347,0.0,2.5599000000000003,0.0,1023.18,Foggy starting overnight continuing until afternoon.
2009-01-04 08:00:00.000 +0100,Foggy,0,-12.22222222222222,-12.22222222222222,0.87,4.83,180.0,2.5760000000000005,0.0,1023.1,Foggy starting overnight continuing until afternoon.
2009-01-04 09:00:00.000 +0100,Foggy,0,-11.11111111111111,-11.11111111111111,0.91,4.83,160.0,1.449,0.0,1023.0,Foggy starting overnight continuing until afternoon.
2009-01-04 10:00:00.000 +0100,Foggy,0,-9.5,-12.366666666666664,0.92,5.0393,196.0,0.5152,0.0,1023.26,Foggy starting overnight continuing until afternoon.
2009-01-04 11:00:00.000 +0100,Foggy,0,-7.777777777777778,-7.777777777777778,0.92,4.83,180.0,0.483,0.0,1022.8,Foggy starting overnight continuing until afternoon.
2009-01-04 12:00:00.000 +0100,Foggy,0,-5.0,-9.161111111111111,0.92,9.66,190.0,2.5760000000000005,0.0,1021.7,Foggy starting overnight continuing until afternoon.
2009-01-06 01:00:00.000 +0100,Foggy,0,-7.777777777777778,-7.777777777777778,0.92,0.7245,200.0,0.4991,0.0,1023.59,Foggy starting overnight continuing until morning.
2009-01-06 02:00:00.000 +0100,Foggy,0,-8.333333333333334,-13.655555555555557,0.92,11.27,10.0,3.059,0.0,1021.6,Foggy starting overnight continuing until morning.
2009-01-06 03:00:00.000 +0100,Foggy,0,-7.777777777777778,-12.988888888888887,0.92,11.27,20.0,3.059,0.0,1021.7,Foggy starting overnight continuing until morning.
2009-01-06 04:00:00.000 +0100,Foggy,0,-7.933333333333334,-13.066666666666666,0.92,10.9158,29.0,3.0751,0.0,1022.03,Foggy starting overnight continuing until morning.
2009-01-06 05:00:00.000 +0100,Foggy,0,-7.777777777777778,-12.466666666666663,0.92,9.66,40.0,3.059,0.0,1022.1,Foggy starting overnight continuing until morning.
2009-01-06 06:00:00.000 +0100,Foggy,0,-7.777777777777778,-12.466666666666663,0.84,9.66,20.0,3.059,0.0,1022.5,Foggy starting overnight continuing until morning.
2009-01-06 07:00:00.000 +0100,Foggy,0,-7.983333333333334,-12.616666666666667,0.92,9.3863,29.0,3.0268,0.0,1022.84,Foggy starting overnight continuing until morning.
2009-01-06 19:00:00.000 +0100,Foggy,0,-7.116666666666666,-7.116666666666666,0.95,0.9982,26.0,2.8014,0.0,1024.43,Foggy starting overnight continuing until morning.
2009-01-06 20:00:00.000 +0100,Foggy,0,-8.88888888888889,-8.88888888888889,0.84,0.0,0.0,0.161,0.0,1024.3,Foggy starting overnight continuing until morning.
2009-01-06 21:00:00.000 +0100,Foggy,0,-10.0,-10.0,0.92,3.22,20.0,0.161,0.0,1024.5,Foggy starting overnight continuing until morning.
2009-01-06 22:00:00.000 +0100,Foggy,0,-9.238888888888887,-9.238888888888887,0.92,1.932,30.0,1.7227,0.0,1024.22,Foggy starting overnight continuing until morning.
2009-01-06 23:00:00.000 +0100,Foggy,0,-10.0,-10.0,0.92,3.22,70.0,0.161,0.0,1024.1,Foggy starting overnight continuing until morning.
2009-01-07 00:00:00.000 +0100,Foggy,0,-8.88888888888889,-12.45,0.92,6.44,190.0,0.161,0.0,1024.0,Foggy starting overnight continuing until afternoon.
2009-01-07 02:00:00.000 +0100,Foggy,0,-7.777777777777778,-7.777777777777778,0.92,0.0,0.0,0.0,0.0,1024.1,Foggy starting overnight continuing until afternoon.
2009-01-07 03:00:00.000 +0100,Foggy,0,-7.777777777777778,-7.777777777777778,0.92,0.0,0.0,0.161,0.0,1023.8,Foggy starting overnight continuing until afternoon.
2009-01-07 04:00:00.000 +0100,Foggy,0,-7.483333333333332,-7.483333333333332,0.92,2.8497000000000003,15.0,0.5152,0.0,1023.67,Foggy starting overnight continuing until afternoon.
2009-01-07 05:00:00.000 +0100,Foggy,0,-7.222222222222222,-7.222222222222222,0.88,1.61,320.0,1.7710000000000004,0.0,1023.3,Foggy starting overnight continuing until afternoon.
2009-01-07 06:00:00.000 +0100,Foggy,0,-7.222222222222222,-7.222222222222222,0.96,1.61,80.0,2.5760000000000005,0.0,1023.0,Foggy starting overnight continuing until afternoon.
2009-01-07 07:00:00.000 +0100,Foggy,0,-7.205555555555555,-7.205555555555555,0.96,1.1431,176.0,2.6726,0.0,1023.1,Foggy starting overnight continuing until afternoon.
2009-01-07 08:00:00.000 +0100,Foggy,0,-7.222222222222222,-7.222222222222222,0.96,3.22,140.0,2.5760000000000005,0.0,1023.1,Foggy starting overnight continuing until afternoon.
2009-01-07 09:00:00.000 +0100,Foggy,0,-6.111111111111111,-6.111111111111111,0.92,3.22,180.0,3.059,0.0,1023.1,Foggy starting overnight continuing until afternoon.
2009-01-07 10:00:00.000 +0100,Foggy,0,-6.061111111111111,-6.061111111111111,0.92,4.5563,187.0,2.7853000000000003,0.0,1023.37,Foggy starting overnight continuing until afternoon.
2009-01-07 11:00:00.000 +0100,Foggy,0,-5.0,-8.61111111111111,0.92,8.05,210.0,2.5760000000000005,0.0,1023.0,Foggy starting overnight continuing until afternoon.
2009-01-07 12:00:00.000 +0100,Foggy,0,-5.0,-10.06111111111111,0.92,12.88,190.0,2.898,0.0,1022.0,Foggy starting overnight continuing until afternoon.
2009-01-07 13:00:00.000 +0100,Foggy,0,-4.966666666666667,-9.905555555555557,0.86,12.4292,204.0,3.0268,0.0,1021.47,Foggy starting overnight continuing until afternoon.
2009-01-07 14:00:00.000 +0100,Foggy,0,-3.888888888888889,-7.838888888888889,0.78,9.66,230.0,3.059,0.0,1021.1,Foggy starting overnight continuing until afternoon.
2009-01-07 16:00:00.000 +0100,Foggy,0,-4.933333333333333,-9.511111111111113,0.85,11.109000000000002,256.0,2.8819000000000004,0.0,1021.12,Foggy starting overnight continuing until afternoon.
2009-01-08 01:00:00.000 +0100,Foggy,0,-11.044444444444444,-11.044444444444444,0.87,4.2826,281.0,2.8175000000000003,0.0,1035.07,Mostly cloudy starting overnight continuing until morning.
2009-01-08 11:00:00.000 +0100,Clear,0,-3.888888888888889,-8.711111111111112,0.68,12.88,350.0,7.084000000000001,0.0,1030.5,Mostly cloudy starting overnight continuing until morning.
2009-01-08 12:00:00.000 +0100,Clear,0,-2.7777777777777777,-6.51111111111111,0.68,9.66,10.0,7.084000000000001,0.0,1030.9,Mostly cloudy starting overnight continuing until morning.
2009-01-08 13:00:00.000 +0100,Clear,0,-2.1888888888888896,-4.661111111111111,0.68,6.327300000000001,0.0,7.5348,0.0,1031.23,Mostly cloudy starting overnight continuing until morning.
2009-01-08 14:00:00.000 +0100,Clear,0,-2.2222222222222223,-5.8500000000000005,0.66,9.66,20.0,7.084000000000001,0.0,1031.5,Mostly cloudy starting overnight continuing until morning.
2009-01-08 15:00:00.000 +0100,Clear,0,-2.2222222222222223,-2.2222222222222223,0.66,3.22,20.0,7.084000000000001,0.0,1032.2,Mostly cloudy starting overnight continuing until morning.
2009-01-08 16:00:00.000 +0100,Clear,0,-2.705555555555556,-5.916666666666666,0.63,8.05,36.0,6.3434,0.0,1032.82,Mostly cloudy starting overnight continuing until morning.
2009-01-08 17:00:00.000 +0100,Clear,0,-5.0,-9.161111111111111,0.74,9.66,40.0,4.9910000000000005,0.0,1033.6,Mostly cloudy starting overnight continuing until morning.
2009-01-08 18:00:00.000 +0100,Clear,0,-6.111111111111111,-6.111111111111111,0.81,4.83,270.0,4.9910000000000005,0.0,1034.5,Mostly cloudy starting overnight continuing until morning.
2009-01-08 19:00:00.000 +0100,Clear,0,-8.472222222222221,-8.472222222222221,0.83,4.7012,314.0,4.8622000000000005,0.0,1035.44,Mostly cloudy starting overnight continuing until morning.
2009-01-08 20:00:00.000 +0100,Clear,0,-8.88888888888889,-8.88888888888889,0.84,0.0,0.0,4.025,0.0,1036.1,Mostly cloudy starting overnight continuing until morning.
2009-01-08 21:00:00.000 +0100,Clear,0,-9.444444444444445,-9.444444444444445,0.88,0.0,0.0,4.025,0.0,1037.0,Mostly cloudy starting overnight continuing until morning.
